mfc1,mfc2,mfc3,mfc4,x1,y1,split
0.0109830219298601,0.0105119226500392,0.0089475475251674,0.208554640412331,0.0498,0.04115000000000002,train
0.128193125128746,0.207640811800957,0.257096946239471,0.148463651537895,0.827975,0.42527499999999996,train
0.0219043735414743,0.0205550994724035,0.0284679885953665,0.0533371195197105,0.386725,0.08172500000000005,train
0.0266528874635696,0.0356646440923214,0.161329045891762,0.0406688675284386,0.935225,0.15547500000000003,train
0.0654623210430145,0.0456537269055843,0.0484427325427532,0.097415953874588,0.2568,0.39875000000000005,train
0.0606531240046024,0.0702628493309021,0.0748324915766716,0.0742599219083786,0.595,0.4518,train
0.0965594947338104,0.119507446885108,0.214826434850693,0.137499704957008,0.66965,0.25985,train
0.05613823980093,0.0544973574578762,0.0694713070988655,0.0957236588001251,0.43525,0.28225,train
0.11779449135065,0.0942665114998817,0.119580820202827,0.397811502218246,0.2015,0.15712499999999996,train
0.0233936719596386,0.0217111725360155,0.0213095154613256,0.672210693359375,0.01405,0.01387499999999997,train
0.01448739413172,0.015254883095622,0.0122295571491122,0.0757113993167877,0.103675,0.093225,train
0.0216691773384809,0.0416769683361053,0.0322882197797298,0.0276875607669353,0.9436,0.527825,train
0.0275504440069199,0.05433589220047,0.019293949007988,0.0260969288647175,0.677475,0.992975,train
0.367380529642105,0.115208350121974,0.0894668102264404,0.149417087435722,0.07675,0.739375,train
0.123727932572364,0.117460869252681,0.192509517073631,0.290342390537262,0.409475,0.07535000000000003,train
0.0502008870244026,0.0427928529679775,0.0546341463923454,0.1262536495924,0.278825,0.19967500000000005,train
0.134206891059875,0.142174884676933,0.222481280565262,0.21364514529705,0.53505,0.252525,train
0.0371227040886879,0.0255140662193298,0.0185972601175308,0.0309183485805988,0.3038,0.64785,train
0.06028987839818,0.110205106437206,0.0400872156023979,0.0437389649450779,0.653725,0.9619,train
0.123501859605312,0.1772790402174,0.261525571346283,0.153899326920509,0.75695,0.3667,train
0.10092531889677,0.0730742588639259,0.0868754535913467,0.460131615400314,0.068425,0.17052500000000004,train
0.0584659464657307,0.0848556533455849,0.035434152930975,0.0420566387474537,0.595525,0.988525,train
0.158044591546059,0.103625975549221,0.114632450044155,0.34603476524353,0.0882,0.30737499999999995,train
0.0528832860291004,0.0212667230516672,0.015125760808587,0.0270923785865307,0.187425,0.7904,train
0.0194102134555578,0.0438456423580647,0.0197180435061455,0.0190226286649704,0.828075,0.7067,train
0.398129045963287,0.119515761733055,0.0771496370434761,0.108177557587623,0.219325,0.93885,train
0.108337774872779,0.0608064122498035,0.0439519695937634,0.0677987560629845,0.287125,0.7066250000000001,train
0.107427380979061,0.0913011953234673,0.132795855402946,0.393961936235428,0.257725,0.016924999999999968,train
0.11687809228897,0.120114766061306,0.236117422580719,0.23351739346981,0.5239,0.040874999999999995,train
0.0251535587012768,0.0195557828992605,0.020476620644331,0.0534619130194187,0.207,0.30322499999999997,train
0.0259136576205492,0.0473533123731613,0.0206455010920763,0.0259442068636417,0.691225,0.80305,train
0.0594483651220798,0.0720645636320114,0.0652062073349953,0.0664042606949806,0.595675,0.52235,train
0.0216914620250463,0.0209419913589954,0.0320812314748764,0.0503657422959805,0.443375,0.0776,train
0.0246487352997065,0.0352153778076172,0.0298738516867161,0.0305751916021109,0.711025,0.535325,train
0.171282887458801,0.154018089175224,0.175896510481834,0.228826150298119,0.428175,0.39537500000000003,train
0.0503904744982719,0.0238424930721521,0.0166067462414503,0.0308577511459589,0.245725,0.7819,train
0.0332021303474903,0.029806200414896,0.024039538577199,0.0371618904173374,0.44795,0.581475,train
0.0185270626097918,0.0213265381753445,0.0470012798905373,0.0334681868553162,0.70585,0.13,train
0.0375386215746403,0.0438174791634083,0.10990672558546,0.0636305212974548,0.68955,0.120525,train
0.0226106476038694,0.0211285576224327,0.0279203932732344,0.0590605773031712,0.349525,0.10557499999999997,train
0.0422835424542427,0.152105420827866,0.0493902191519737,0.0449866726994514,0.983975,0.756425,train
0.131427451968193,0.369991630315781,0.110175482928752,0.101814322173595,0.765125,0.8604,train
0.0195247288793325,0.0149905206635594,0.0153704574331641,0.0717675536870956,0.070525,0.19230000000000003,train
0.0437894277274609,0.0686144530773163,0.119261220097541,0.0590488389134407,0.92215,0.34214999999999995,train
0.0468510389328003,0.13771079480648,0.0470890663564205,0.0446041524410248,0.83075,0.783725,train
0.0151704754680395,0.0684334114193916,0.0126165524125099,0.017775597050786,0.86225,0.920125,train
0.112331703305244,0.186065196990967,0.282639384269714,0.135268956422806,0.92915,0.3819,train
0.135069727897644,0.225843206048012,0.21559476852417,0.146377220749855,0.78475,0.503475,train
0.0243120696395636,0.0190916284918785,0.0202656239271164,0.0612153820693493,0.1711,0.26485000000000003,train
0.0373815968632698,0.0218461584299803,0.0201183296740055,0.0477849058806896,0.0708,0.4851,train
0.0512679480016232,0.0500230751931667,0.0748234838247299,0.0896984115242958,0.48485,0.24477499999999996,train
0.0281320735812187,0.0339455604553223,0.146747305989265,0.0470557771623135,0.815275,0.035699999999999954,train
0.142825394868851,0.134044319391251,0.160553380846977,0.200485482811928,0.454225,0.371475,train
0.184507593512535,0.219169527292252,0.164655685424805,0.16689570248127,0.567425,0.6089249999999999,train
0.087574377655983,0.0115160616114735,0.0,0.0171501561999321,0.07205,0.998325,train
0.0432255156338215,0.121365614235401,0.040161982178688,0.0424603596329689,0.796,0.8190500000000001,train
0.123238012194633,0.105322949588298,0.155721053481102,0.351572424173355,0.308375,0.11397500000000005,train
0.0573590211570263,0.0367774143815041,0.0396871939301491,0.118434198200702,0.084925,0.31957500000000005,train
0.138350158929825,0.233139157295227,0.105572424829006,0.101797796785831,0.654075,0.793275,train
0.0716693699359894,0.0965074673295021,0.42820018529892,0.10477203130722,0.853975,0.14390000000000003,train
0.0487043745815754,0.117840953171253,0.068894550204277,0.0513370148837566,0.94785,0.6353500000000001,train
0.212724700570107,0.185247197747231,0.154380694031715,0.185875788331032,0.452825,0.59165,train
0.0425215288996696,0.0244578886777163,0.0205290392041206,0.0350985378026962,0.29,0.66555,train
0.142970815300941,0.128425449132919,0.195000126957893,0.273406445980072,0.417675,0.22899999999999998,train
0.0255893394351006,0.0499507412314415,0.0191373601555824,0.0258683431893587,0.706925,0.9227,train
0.058554757386446,0.0744297131896019,0.500538051128387,0.0910214483737946,0.8708,0.08287500000000003,train
0.0386550948023796,0.0264402087777853,0.0303323827683926,0.151047393679619,0.03245,0.19535000000000002,train
0.0457410588860512,0.115217126905918,0.0405896045267582,0.0413122177124023,0.770525,0.81415,train
0.0485826134681702,0.074040025472641,0.106868639588356,0.0639759674668312,0.8057,0.38944999999999996,train
0.062222745269537,0.051509615033865,0.069813534617424,0.112480148673057,0.38115,0.29395000000000004,train
0.133145913481712,0.376988768577576,0.109088875353336,0.103204317390918,0.7555,0.89075,train
0.0853604152798653,0.483617216348648,0.0770829916000366,0.0735207498073578,0.86275,0.91635,train
0.0276892315596342,0.0185906626284122,0.0194361694157124,0.0605824701488018,0.104975,0.325925,train
0.0598224140703678,0.0483002662658691,0.0479657724499702,0.0682702586054802,0.4043,0.5009250000000001,train
0.105783767998218,0.123746886849403,0.316124200820923,0.169789403676987,0.6882,0.15487499999999998,train
0.0938768163323402,0.0407648980617523,0.0278819631785154,0.0459432564675808,0.27925,0.8768,train
0.0188691709190607,0.0462816469371319,0.0143637135624885,0.0189368855208158,0.7824,0.7396750000000001,test
0.0,0.0089371940121054,0.0,0.088671013712883,0.076975,0.013650000000000051,test
0.109098464250564,0.184012740850449,0.273821771144867,0.126891598105431,0.9117,0.375625,test
0.0121033648028969,0.0144296512007713,0.0,0.0677402913570404,0.11965,0.10622500000000001,test
0.0587034747004509,0.0438745692372322,0.0379966534674168,0.135050669312477,0.040275,0.29237500000000005,test
